window_start,window_end,rat_minutes,rat_pressure,bat_landing_number,food_availability,rat_arrival_number,hours_after_sunset,month
2018-04-21 04:00:00,2018-04-21 04:30:00,0.0,0.0,20,1.0,0,9.0,4
2018-04-21 04:30:00,2018-04-21 05:00:00,30.08333333,1.0027777776666666,7,1.0,3,9.5,4
2018-04-21 05:00:00,2018-04-21 05:30:00,0.0,0.0,2,0.0,0,10.0,4
2018-04-21 05:30:00,2018-04-21 06:00:00,25.01666667,0.833888889,11,0.0,4,10.5,4
2018-04-21 06:00:00,2018-04-21 06:30:00,0.0,0.0,3,0.0,0,11.0,4
2018-04-21 06:30:00,2018-04-21 07:00:00,3.033333333,0.1011111111,5,0.0,1,11.5,4
2018-04-21 07:00:00,2018-04-21 07:30:00,12.18333333,0.406111111,5,0.0,1,12.0,4
2018-04-21 07:30:00,2018-04-21 08:00:00,7.566666667,0.25222222223333335,1,0.0,1,12.5,4
2018-04-21 17:00:00,2018-04-21 17:30:00,0.0,0.0,19,4.0,0,-2.0,4
2018-04-21 17:30:00,2018-04-21 18:00:00,0.0,0.0,24,4.0,0,-1.5,4
2018-04-21 18:00:00,2018-04-21 18:30:00,0.0,0.0,27,4.0,0,-1.0,4
2018-04-21 18:30:00,2018-04-21 19:00:00,0.0,0.0,27,3.956618465,0,-0.5,4
2018-04-21 19:00:00,2018-04-21 19:30:00,4.916666667,0.1638888889,26,3.534482759,1,0.0,4
2018-04-21 19:30:00,2018-04-21 20:00:00,16.8,0.56,45,3.0756396,2,0.5,4
2018-04-21 20:00:00,2018-04-21 20:30:00,0.0,0.0,25,3.0,0,1.0,4
2018-04-21 20:30:00,2018-04-21 21:00:00,0.0,0.0,23,3.0,0,1.5,4
2018-04-21 21:00:00,2018-04-21 21:30:00,0.0,0.0,26,3.0,0,2.0,4
2018-04-21 21:30:00,2018-04-21 22:00:00,0.0,0.0,38,3.0,0,2.5,4
2018-04-21 22:00:00,2018-04-21 22:30:00,0.0,0.0,84,3.0,0,3.0,4
2018-04-21 22:30:00,2018-04-21 23:00:00,1.983333333,0.0661111111,75,2.947076613,1,3.5,4
2018-04-21 23:00:00,2018-04-21 23:30:00,3.816666667,0.12722222223333332,42,2.546875,1,4.0,4
2018-04-21 23:30:00,2018-04-22 00:00:00,6.333333333,0.2111111111,56,2.105846774,1,4.5,4
2018-04-22 00:00:00,2018-04-22 00:30:00,0.0,0.0,26,2.0,0,5.0,4
2018-04-22 00:30:00,2018-04-22 01:00:00,0.0,0.0,80,2.0,0,5.5,4
2018-04-22 01:00:00,2018-04-22 01:30:00,2.716666667,0.09055555556666667,57,2.0,3,6.0,4
2018-04-22 01:30:00,2018-04-22 02:00:00,2.866666667,0.09555555556666667,49,2.0,2,6.5,4
2018-04-22 02:00:00,2018-04-22 02:30:00,3.4,0.11333333333333333,46,2.0,1,7.0,4
2018-04-22 02:30:00,2018-04-22 03:00:00,0.0,0.0,42,2.0,0,7.5,4
2018-04-22 03:00:00,2018-04-22 03:30:00,24.73333333,0.8244444443333333,20,2.0,2,8.0,4
2018-04-22 03:30:00,2018-04-22 04:00:00,1.466666667,0.0488888889,24,2.0,2,8.5,4
2018-04-22 04:00:00,2018-04-22 04:30:00,9.016666667,0.3005555555666667,16,2.0,3,9.0,4
2018-04-22 04:30:00,2018-04-22 05:00:00,2.95,0.09833333333333334,7,2.0,2,9.5,4
2018-04-22 05:00:00,2018-04-22 05:30:00,48.68333333,1.6227777776666668,10,2.0,5,10.0,4
2018-04-22 05:30:00,2018-04-22 06:00:00,19.7,0.6566666666666666,5,2.0,4,10.5,4
2018-04-22 06:00:00,2018-04-22 06:30:00,12.63333333,0.421111111,3,2.0,2,11.0,4
2018-04-22 06:30:00,2018-04-22 07:00:00,5.4,0.18000000000000002,1,2.0,1,11.5,4
2018-04-22 07:00:00,2018-04-22 07:30:00,9.716666667,0.3238888889,2,2.0,1,12.0,4
2018-04-22 08:00:00,2018-04-22 08:30:00,6.633333333,0.2211111111,2,0.0,1,13.0,4
2018-04-22 17:00:00,2018-04-22 17:30:00,0.0,0.0,6,4.0,0,-2.0,4
2018-04-22 17:30:00,2018-04-22 18:00:00,0.0,0.0,12,4.0,0,-1.5,4
2018-04-22 18:00:00,2018-04-22 18:30:00,0.0,0.0,3,4.0,0,-1.0,4
2018-04-22 18:30:00,2018-04-22 19:00:00,0.0,0.0,34,3.987683284,0,-0.5,4
2018-04-22 19:00:00,2018-04-22 19:30:00,5.833333333,0.19444444443333334,23,3.618181818,2,0.0,4
2018-04-22 19:30:00,2018-04-22 20:00:00,0.1,0.0033333333333333335,13,3.11143695,1,0.5,4
2018-04-22 20:00:00,2018-04-22 20:30:00,0.0,0.0,20,3.0,0,1.0,4
2018-04-22 20:30:00,2018-04-22 21:00:00,0.5,0.016666666666666666,13,3.0,2,1.5,4
2018-04-22 21:00:00,2018-04-22 21:30:00,0.0,0.0,32,3.0,0,2.0,4
2018-04-22 21:30:00,2018-04-22 22:00:00,0.0,0.0,54,3.0,0,2.5,4
2018-04-22 22:00:00,2018-04-22 22:30:00,0.0,0.0,41,3.0,0,3.0,4
2018-04-22 22:30:00,2018-04-22 23:00:00,0.0,0.0,52,2.950246036,0,3.5,4
2018-04-22 23:00:00,2018-04-22 23:30:00,0.0,0.0,61,2.525423729,0,4.0,4
2018-04-22 23:30:00,2018-04-23 00:00:00,4.15,0.13833333333333334,57,2.074357572,1,4.5,4
2018-04-23 00:00:00,2018-04-23 00:30:00,0.0,0.0,73,2.0,0,5.0,4
2018-04-23 00:30:00,2018-04-23 01:00:00,9.266666667,0.30888888890000005,61,1.943548387,2,5.5,4
2018-04-23 01:00:00,2018-04-23 01:30:00,1.066666667,0.03555555556666667,60,1.516666667,3,6.0,4
2018-04-23 01:30:00,2018-04-23 02:00:00,0.833333333,0.027777777766666668,56,1.133333333,2,6.5,4
2018-04-23 02:00:00,2018-04-23 02:30:00,0.0,0.0,67,0.0,0,7.0,4
2018-04-23 17:00:00,2018-04-23 17:30:00,0.0,0.0,48,4.0,0,-2.0,4
2018-04-23 17:30:00,2018-04-23 18:00:00,0.0,0.0,29,4.0,0,-1.5,4
2018-04-23 18:00:00,2018-04-23 18:30:00,0.0,0.0,20,4.0,0,-1.0,4
2018-04-23 18:30:00,2018-04-23 19:00:00,0.0,0.0,12,4.0,0,-0.5,4
2018-04-23 19:00:00,2018-04-23 19:30:00,0.0,0.0,4,4.0,0,0.0,4
2018-04-23 19:30:00,2018-04-23 20:00:00,0.15,0.005,52,3.949388209,1,0.5,4
2018-04-23 20:00:00,2018-04-23 20:30:00,0.0,0.0,52,3.517241379,0,1.0,4
2018-04-23 20:30:00,2018-04-23 21:00:00,0.0,0.0,63,3.066740823,0,1.5,4
2018-04-23 21:00:00,2018-04-23 21:30:00,0.0,0.0,25,3.0,0,2.0,4
2018-04-23 21:30:00,2018-04-23 22:00:00,0.0,0.0,58,3.0,0,2.5,4
2018-04-23 22:00:00,2018-04-23 22:30:00,0.0,0.0,57,3.0,0,3.0,4
2018-04-23 22:30:00,2018-04-23 23:00:00,0.0,0.0,53,3.0,0,3.5,4
2018-04-23 23:00:00,2018-04-23 23:30:00,1.483333333,0.04944444443333333,65,3.0,1,4.0,4
2018-04-23 23:30:00,2018-04-24 00:00:00,0.0,0.0,43,3.0,0,4.5,4
2018-04-24 00:00:00,2018-04-24 00:30:00,0.0,0.0,84,3.0,0,5.0,4
2018-04-24 00:30:00,2018-04-24 01:00:00,0.0,0.0,88,3.0,0,5.5,4
2018-04-24 01:00:00,2018-04-24 01:30:00,0.0,0.0,76,3.0,0,6.0,4
2018-04-24 01:30:00,2018-04-24 02:00:00,0.0,0.0,84,3.0,0,6.5,4
2018-04-24 02:00:00,2018-04-24 02:30:00,0.0,0.0,64,3.0,0,7.0,4
2018-04-24 02:30:00,2018-04-24 03:00:00,0.0,0.0,32,2.94259158,0,7.5,4
2018-04-24 03:00:00,2018-04-24 03:30:00,0.0,0.0,33,2.508474576,0,8.0,4
2018-04-24 03:30:00,2018-04-24 04:00:00,6.55,0.21833333333333332,16,2.065609623,1,8.5,4
2018-04-24 04:00:00,2018-04-24 04:30:00,11.61666667,0.38722222233333337,6,2.0,1,9.0,4
2018-04-24 04:30:00,2018-04-24 05:00:00,1.083333333,0.036111111099999996,6,2.0,3,9.5,4
2018-04-24 05:00:00,2018-04-24 05:30:00,4.9,0.16333333333333336,3,2.0,1,10.0,4
2018-04-24 05:30:00,2018-04-24 06:00:00,31.76666667,1.0588888889999999,3,2.0,2,10.5,4
2018-04-24 06:00:00,2018-04-24 06:30:00,3.05,0.10166666666666666,1,2.0,1,11.0,4
2018-04-24 06:30:00,2018-04-24 07:00:00,8.0,0.26666666666666666,1,2.0,1,11.5,4
2018-04-24 08:00:00,2018-04-24 08:30:00,11.95,0.3983333333333333,2,2.0,1,13.0,4
2018-04-24 17:00:00,2018-04-24 17:30:00,0.0,0.0,2,4.0,0,-2.0,4
2018-04-24 17:30:00,2018-04-24 18:00:00,0.0,0.0,26,4.0,0,-1.5,4
2018-04-24 18:00:00,2018-04-24 18:30:00,0.0,0.0,3,4.0,0,-1.0,4
2018-04-24 18:30:00,2018-04-24 19:00:00,0.0,0.0,3,4.0,0,-0.5,4
2018-04-24 19:00:00,2018-04-24 19:30:00,0.0,0.0,17,4.0,0,0.0,4
2018-04-24 19:30:00,2018-04-24 20:00:00,0.0,0.0,30,4.0,0,0.5,4
2018-04-24 20:00:00,2018-04-24 20:30:00,0.0,0.0,38,4.0,0,1.0,4
2018-04-24 20:30:00,2018-04-24 21:00:00,0.0,0.0,38,3.935483871,0,1.5,4
2018-04-24 21:00:00,2018-04-24 21:30:00,0.0,0.0,56,3.5,0,2.0,4
2018-04-24 21:30:00,2018-04-24 22:00:00,0.0,0.0,63,3.048938794,0,2.5,4
2018-04-24 22:00:00,2018-04-24 22:30:00,0.0,0.0,53,2.879275654,0,3.0,4
2018-04-24 22:30:00,2018-04-24 23:00:00,0.0,0.0,26,2.758551308,0,3.5,4
2018-04-25 06:00:00,2018-04-25 06:30:00,10.48333333,0.3494444443333334,4,1.004024145,2,11.0,4
2018-04-25 07:00:00,2018-04-25 07:30:00,3.683333333,0.12277777776666668,2,0.0,1,12.0,4
2018-04-25 07:30:00,2018-04-25 08:00:00,2.933333333,0.09777777776666667,2,0.0,1,12.5,4
2018-04-25 17:00:00,2018-04-25 17:30:00,0.0,0.0,17,4.0,0,-2.0,4
2018-04-25 17:30:00,2018-04-25 18:00:00,0.716666667,0.023888888900000002,16,4.0,1,-1.5,4
2018-04-25 18:00:00,2018-04-25 18:30:00,6.2,0.20666666666666667,13,4.0,1,-1.0,4
2018-04-25 18:30:00,2018-04-25 19:00:00,0.0,0.0,16,4.0,0,-0.5,4
2018-04-25 19:00:00,2018-04-25 19:30:00,7.716666667,0.25722222223333335,7,4.0,1,0.0,4
2018-04-25 19:30:00,2018-04-25 20:00:00,0.0,0.0,20,3.92688172,0,0.5,4
2018-04-25 20:00:00,2018-04-25 20:30:00,0.0,0.0,28,3.483333333,0,1.0,4
2018-04-25 20:30:00,2018-04-25 21:00:00,0.0,0.0,28,3.056451613,0,1.5,4
2018-04-25 21:00:00,2018-04-25 21:30:00,0.0,0.0,58,3.0,0,2.0,4
2018-04-25 21:30:00,2018-04-25 22:00:00,0.0,0.0,71,3.0,0,2.5,4
2018-04-25 22:00:00,2018-04-25 22:30:00,0.0,0.0,60,3.0,0,3.0,4
2018-04-25 22:30:00,2018-04-25 23:00:00,0.0,0.0,11,3.0,0,3.5,4
2018-04-25 23:00:00,2018-04-25 23:30:00,0.0,0.0,47,3.0,0,4.0,4
2018-04-25 23:30:00,2018-04-26 00:00:00,0.0,0.0,56,2.933259177,0,4.5,4
2018-04-26 00:00:00,2018-04-26 00:30:00,0.0,0.0,57,2.482758621,0,5.0,4
2018-04-26 00:30:00,2018-04-26 01:00:00,0.0,0.0,36,2.050611791,0,5.5,4
2018-04-26 01:00:00,2018-04-26 01:30:00,0.0,0.0,38,2.0,0,6.0,4
2018-04-26 01:30:00,2018-04-26 02:00:00,0.0,0.0,37,2.0,0,6.5,4
2018-04-26 02:00:00,2018-04-26 02:30:00,0.0,0.0,66,2.0,0,7.0,4
2018-04-26 02:30:00,2018-04-26 03:00:00,0.0,0.0,28,2.0,0,7.5,4
2018-04-26 03:00:00,2018-04-26 03:30:00,0.0,0.0,22,2.0,0,8.0,4
2018-04-26 03:30:00,2018-04-26 04:00:00,0.0,0.0,37,2.0,0,8.5,4
2018-04-26 04:00:00,2018-04-26 04:30:00,12.23333333,0.4077777776666667,13,2.0,1,9.0,4
2018-04-26 04:30:00,2018-04-26 05:00:00,1.966666667,0.06555555556666666,7,2.0,2,9.5,4
2018-04-26 05:00:00,2018-04-26 05:30:00,4.133333333,0.1377777777666667,3,0.0,1,10.0,4
2018-04-26 05:30:00,2018-04-26 06:00:00,0.033333333,0.0011111111,4,0.0,1,10.5,4
2018-04-26 06:00:00,2018-04-26 06:30:00,0.0,0.0,1,0.0,0,11.0,4
2018-04-26 06:30:00,2018-04-26 07:00:00,0.0,0.0,3,0.0,0,11.5,4
2018-04-26 07:30:00,2018-04-26 08:00:00,0.0,0.0,1,0.0,0,12.5,4
2018-04-26 17:00:00,2018-04-26 17:30:00,0.0,0.0,2,4.0,0,-2.0,4
2018-04-26 17:30:00,2018-04-26 18:00:00,0.0,0.0,5,4.0,0,-1.5,4
2018-04-26 18:00:00,2018-04-26 18:30:00,0.0,0.0,10,4.0,0,-1.0,4
2018-04-26 18:30:00,2018-04-26 19:00:00,0.0,0.0,15,4.0,0,-0.5,4
2018-04-26 19:00:00,2018-04-26 19:30:00,0.0,0.0,14,4.0,0,0.0,4
2018-04-26 19:30:00,2018-04-26 20:00:00,0.0,0.0,8,3.919090428,0,0.5,4
2018-04-26 20:00:00,2018-04-26 20:30:00,0.0,0.0,6,3.475409836,0,1.0,4
2018-04-26 20:30:00,2018-04-26 21:00:00,0.0,0.0,48,3.055526177,0,1.5,4
2018-04-26 21:00:00,2018-04-26 21:30:00,1.7,0.056666666666666664,84,3.0,1,2.0,4
2018-04-26 21:30:00,2018-04-26 22:00:00,0.0,0.0,80,3.0,0,2.5,4
2018-04-26 22:00:00,2018-04-26 22:30:00,21.3,0.7100000000000001,79,3.0,2,3.0,4
2018-04-26 22:30:00,2018-04-26 23:00:00,4.983333333,0.16611111110000001,62,3.0,1,3.5,4
2018-04-26 23:00:00,2018-04-26 23:30:00,0.0,0.0,57,3.0,0,4.0,4
2018-04-26 23:30:00,2018-04-27 00:00:00,0.0,0.0,66,2.920395421,0,4.5,4
2018-04-27 00:00:00,2018-04-27 00:30:00,4.483333333,0.14944444443333332,65,2.483870968,1,5.0,4
2018-04-27 00:30:00,2018-04-27 01:00:00,0.0,0.0,72,2.062434964,0,5.5,4
2018-04-27 01:00:00,2018-04-27 01:30:00,3.966666667,0.13222222223333333,89,2.0,1,6.0,4
2018-04-27 01:30:00,2018-04-27 02:00:00,6.133333333,0.20444444443333334,77,1.919090428,1,6.5,4
2018-04-27 02:00:00,2018-04-27 02:30:00,15.31666667,0.5105555556666667,31,1.475409836,4,7.0,4
2018-04-27 02:30:00,2018-04-27 03:00:00,12.38333333,0.4127777776666666,28,1.055526177,2,7.5,4
2018-04-27 03:00:00,2018-04-27 03:30:00,5.516666667,0.1838888889,28,1.0,2,8.0,4
2018-04-27 03:30:00,2018-04-27 04:00:00,11.58333333,0.386111111,15,1.0,3,8.5,4
2018-04-27 04:00:00,2018-04-27 04:30:00,30.53333333,1.0177777776666668,7,1.0,2,9.0,4
2018-04-27 04:30:00,2018-04-27 05:00:00,26.55,0.885,6,1.0,3,9.5,4
2018-04-27 05:00:00,2018-04-27 05:30:00,11.81666667,0.393888889,10,1.0,3,10.0,4
2018-04-27 05:30:00,2018-04-27 06:00:00,0.0,0.0,3,1.0,0,10.5,4
2018-04-27 06:00:00,2018-04-27 06:30:00,0.0,0.0,3,1.0,0,11.0,4
2018-04-27 08:30:00,2018-04-27 09:00:00,0.0,0.0,9,0.0,0,13.5,4
2018-04-27 17:00:00,2018-04-27 17:30:00,0.0,0.0,4,4.0,0,-2.0,4
2018-04-27 17:30:00,2018-04-27 18:00:00,0.0,0.0,6,4.0,0,-1.5,4
2018-04-27 18:00:00,2018-04-27 18:30:00,0.0,0.0,9,4.0,0,-1.0,4
2018-04-27 18:30:00,2018-04-27 19:00:00,0.0,0.0,24,4.0,0,-0.5,4
2018-04-27 19:00:00,2018-04-27 19:30:00,0.0,0.0,20,4.0,0,0.0,4
2018-04-27 19:30:00,2018-04-27 20:00:00,0.0,0.0,9,3.9243604,0,0.5,4
2018-04-27 20:00:00,2018-04-27 20:30:00,0.0,0.0,11,3.465517241,0,1.0,4
2018-04-27 20:30:00,2018-04-27 21:00:00,5.866666667,0.19555555556666665,22,3.043381535,1,1.5,4
2018-04-27 21:00:00,2018-04-27 21:30:00,0.0,0.0,37,3.0,0,2.0,4
2018-04-27 21:30:00,2018-04-27 22:00:00,8.05,0.26833333333333337,64,3.0,5,2.5,4
2018-04-27 22:00:00,2018-04-27 22:30:00,2.166666667,0.07222222223333333,38,3.0,1,3.0,4
2018-04-27 22:30:00,2018-04-27 23:00:00,12.75,0.425,39,3.0,2,3.5,4
2018-04-27 23:00:00,2018-04-27 23:30:00,1.533333333,0.0511111111,54,3.0,1,4.0,4
2018-04-27 23:30:00,2018-04-28 00:00:00,9.316666667,0.31055555556666664,66,3.0,1,4.5,4
2018-04-28 00:00:00,2018-04-28 00:30:00,7.65,0.255,56,3.0,4,5.0,4
2018-04-28 00:30:00,2018-04-28 01:00:00,2.666666667,0.08888888889999999,60,3.0,2,5.5,4
2018-04-28 01:00:00,2018-04-28 01:30:00,0.533333333,0.017777777766666666,71,3.0,1,6.0,4
2018-04-28 01:30:00,2018-04-28 02:00:00,1.55,0.051666666666666666,52,3.0,1,6.5,4
2018-04-28 02:00:00,2018-04-28 02:30:00,2.466666667,0.08222222223333334,51,3.0,3,7.0,4
2018-04-28 02:30:00,2018-04-28 03:00:00,4.4,0.14666666666666667,47,2.935104364,2,7.5,4
2018-04-28 03:00:00,2018-04-28 03:30:00,4.233333333,0.1411111111,30,2.611764706,3,8.0,4
2018-04-28 03:30:00,2018-04-28 04:00:00,42.43333333,1.4144444443333335,6,2.258823529,2,8.5,4
2018-04-28 04:00:00,2018-04-28 04:30:00,27.6,0.92,11,2.010626186,4,9.0,4
2018-04-28 04:30:00,2018-04-28 05:00:00,18.65,0.6216666666666666,8,2.0,5,9.5,4
2018-04-28 05:00:00,2018-04-28 05:30:00,6.383333333,0.21277777776666668,10,2.0,4,10.0,4
2018-04-28 05:30:00,2018-04-28 06:00:00,21.8,0.7266666666666667,10,2.0,2,10.5,4
2018-04-28 07:00:00,2018-04-28 07:30:00,0.0,0.0,3,2.0,0,12.0,4
2018-04-28 07:30:00,2018-04-28 08:00:00,0.0,0.0,1,0.0,0,12.5,4
2018-04-28 08:00:00,2018-04-28 08:30:00,0.0,0.0,6,0.0,0,13.0,4
2018-04-28 17:00:00,2018-04-28 17:30:00,0.0,0.0,4,4.0,0,-2.0,4
2018-04-28 17:30:00,2018-04-28 18:00:00,0.0,0.0,8,4.0,0,-1.5,4
2018-04-28 18:00:00,2018-04-28 18:30:00,0.0,0.0,17,4.0,0,-1.0,4
2018-04-28 18:30:00,2018-04-28 19:00:00,7.483333333,0.24944444443333333,15,3.899524061,1,-0.5,4
2018-04-28 19:00:00,2018-04-28 19:30:00,5.2,0.17333333333333334,21,3.442622951,2,0.0,4
2018-04-28 19:30:00,2018-04-28 20:00:00,6.15,0.20500000000000002,14,3.041248017,3,0.5,4
2018-04-28 20:00:00,2018-04-28 20:30:00,4.616666667,0.1538888889,21,3.0,3,1.0,4
2018-04-28 20:30:00,2018-04-28 21:00:00,12.11666667,0.40388888900000003,25,3.0,2,1.5,4
2018-04-28 21:00:00,2018-04-28 21:30:00,0.966666667,0.032222222233333334,35,3.0,2,2.0,4
2018-04-28 21:30:00,2018-04-28 22:00:00,0.0,0.0,55,3.0,0,2.5,4
2018-04-28 22:00:00,2018-04-28 22:30:00,0.0,0.0,65,3.0,0,3.0,4
2018-04-28 22:30:00,2018-04-28 23:00:00,10.91666667,0.363888889,54,3.0,1,3.5,4
2018-04-28 23:00:00,2018-04-28 23:30:00,2.85,0.095,76,3.0,1,4.0,4
2018-04-28 23:30:00,2018-04-29 00:00:00,0.016666667,0.0005555555666666666,97,2.9243604,1,4.5,4
2018-04-29 00:00:00,2018-04-29 00:30:00,5.166666667,0.17222222223333333,89,2.465517241,1,5.0,4
2018-04-29 00:30:00,2018-04-29 01:00:00,5.366666667,0.1788888889,100,2.043381535,3,5.5,4
2018-04-29 01:00:00,2018-04-29 01:30:00,11.23333333,0.37444444433333335,78,2.0,2,6.0,4
2018-04-29 01:30:00,2018-04-29 02:00:00,2.766666667,0.09222222223333333,78,2.0,1,6.5,4
2018-04-29 02:00:00,2018-04-29 02:30:00,0.0,0.0,65,2.0,0,7.0,4
2018-04-29 02:30:00,2018-04-29 03:00:00,16.86666667,0.5622222223333334,41,1.897849462,3,7.5,4
2018-04-29 03:00:00,2018-04-29 03:30:00,13.68333333,0.456111111,29,1.433333333,2,8.0,4
2018-04-29 03:30:00,2018-04-29 04:00:00,7.566666667,0.25222222223333335,18,1.035483871,4,8.5,4
2018-04-29 04:00:00,2018-04-29 04:30:00,12.45,0.415,7,1.0,3,9.0,4
2018-04-29 04:30:00,2018-04-29 05:00:00,14.78333333,0.49277777766666664,7,1.0,4,9.5,4
2018-04-29 05:00:00,2018-04-29 05:30:00,14.45,0.48166666666666663,0,1.0,4,10.0,4
2018-04-29 05:30:00,2018-04-29 06:00:00,13.23333333,0.441111111,3,1.0,4,10.5,4
2018-04-29 06:00:00,2018-04-29 06:30:00,0.0,0.0,3,1.0,0,11.0,4
2018-04-29 07:00:00,2018-04-29 07:30:00,0.0,0.0,7,1.0,0,12.0,4
2018-04-29 07:30:00,2018-04-29 08:00:00,0.0,0.0,3,1.0,0,12.5,4
2018-04-29 08:00:00,2018-04-29 08:30:00,0.0,0.0,3,1.0,0,13.0,4
2018-04-29 17:00:00,2018-04-29 17:30:00,1.95,0.065,10,4.0,1,-2.0,4
2018-04-29 17:30:00,2018-04-29 18:00:00,3.7,0.12333333333333334,3,4.0,1,-1.5,4
2018-04-29 18:00:00,2018-04-29 18:30:00,0.0,0.0,14,4.0,0,-1.0,4
2018-04-29 18:30:00,2018-04-29 19:00:00,0.0,0.0,20,4.0,0,-0.5,4
2018-04-29 19:00:00,2018-04-29 19:30:00,0.0,0.0,28,4.0,0,0.0,4
2018-04-29 19:30:00,2018-04-29 20:00:00,0.0,0.0,31,3.94044665,0,0.5,4
2018-04-29 20:00:00,2018-04-29 20:30:00,11.6,0.38666666666666666,15,3.538461538,1,1.0,4
2018-04-29 20:30:00,2018-04-29 21:00:00,4.983333333,0.16611111110000001,17,3.104218362,1,1.5,4
2018-04-29 21:00:00,2018-04-29 21:30:00,0.0,0.0,33,3.0,0,2.0,4
2018-04-29 21:30:00,2018-04-29 22:00:00,0.0,0.0,29,3.0,0,2.5,4
2018-04-29 22:00:00,2018-04-29 22:30:00,0.0,0.0,20,3.0,0,3.0,4
2018-04-29 22:30:00,2018-04-29 23:00:00,13.45,0.4483333333333333,53,2.914905451,1,3.5,4
2018-04-29 23:00:00,2018-04-29 23:30:00,0.0,0.0,49,2.448275862,0,4.0,4
2018-04-29 23:30:00,2018-04-30 00:00:00,0.0,0.0,53,2.036707453,0,4.5,4
2018-04-30 00:00:00,2018-04-30 00:30:00,0.0,0.0,68,2.0,0,5.0,4
2018-04-30 00:30:00,2018-04-30 01:00:00,0.0,0.0,45,2.0,0,5.5,4
2018-04-30 01:00:00,2018-04-30 01:30:00,17.81666667,0.593888889,45,2.0,1,6.0,4
2018-04-30 01:30:00,2018-04-30 02:00:00,0.0,0.0,53,2.0,0,6.5,4
2018-04-30 02:00:00,2018-04-30 02:30:00,7.783333333,0.2594444444333333,42,2.0,1,7.0,4
2018-04-30 02:30:00,2018-04-30 03:00:00,6.883333333,0.22944444443333334,32,1.901144641,1,7.5,4
2018-04-30 03:00:00,2018-04-30 03:30:00,5.116666667,0.17055555556666666,16,1.451612903,1,8.0,4
2018-04-30 03:30:00,2018-04-30 04:00:00,30.0,1.0,10,1.047346514,1,8.5,4
2018-04-30 04:00:00,2018-04-30 04:30:00,23.58333333,0.786111111,5,1.0,1,9.0,4
2018-04-30 04:30:00,2018-04-30 05:00:00,0.0,0.0,7,1.0,0,9.5,4
2018-04-30 05:00:00,2018-04-30 05:30:00,4.75,0.15833333333333333,2,1.0,1,10.0,4
2018-04-30 05:30:00,2018-04-30 06:00:00,0.0,0.0,1,1.0,0,10.5,4
2018-04-30 06:30:00,2018-04-30 07:00:00,0.0,0.0,2,1.0,0,11.5,4
2018-04-30 17:30:00,2018-04-30 18:00:00,0.0,0.0,7,4.0,0,-1.5,4
2018-04-30 18:00:00,2018-04-30 18:30:00,0.0,0.0,22,4.0,0,-1.0,4
2018-04-30 18:30:00,2018-04-30 19:00:00,0.0,0.0,34,3.965211891,0,-0.5,4
2018-04-30 19:00:00,2018-04-30 19:30:00,0.0,0.0,45,3.509803922,0,0.0,4
2018-04-30 19:30:00,2018-04-30 20:00:00,0.0,0.0,38,3.041745731,0,0.5,4
2018-04-30 20:00:00,2018-04-30 20:30:00,0.0,0.0,41,3.0,0,1.0,4
2018-04-30 20:30:00,2018-04-30 21:00:00,1.85,0.06166666666666667,39,3.0,1,1.5,4
2018-04-30 21:00:00,2018-04-30 21:30:00,3.55,0.11833333333333333,29,3.0,2,2.0,4
2018-04-30 21:30:00,2018-04-30 22:00:00,8.416666667,0.28055555556666667,23,3.0,2,2.5,4
2018-04-30 22:00:00,2018-04-30 22:30:00,6.066666667,0.20222222223333333,13,3.0,1,3.0,4
2018-04-30 22:30:00,2018-04-30 23:00:00,5.75,0.19166666666666668,18,3.0,2,3.5,4
2018-04-30 23:00:00,2018-04-30 23:30:00,12.15,0.405,41,3.0,1,4.0,4
2018-04-30 23:30:00,2018-05-01 00:00:00,3.516666667,0.11722222223333333,52,3.0,1,4.5,4
2018-05-01 00:00:00,2018-05-01 00:30:00,15.73333333,0.5244444443333334,45,3.0,1,5.0,5
2018-05-01 00:30:00,2018-05-01 01:00:00,0.0,0.0,36,2.930875576,0,5.5,5
2018-05-01 01:00:00,2018-05-01 01:30:00,6.783333333,0.22611111109999998,43,2.464285714,1,6.0,5
2018-05-01 01:30:00,2018-05-01 02:00:00,0.0,0.0,49,2.038018433,0,6.5,5
2018-05-01 02:00:00,2018-05-01 02:30:00,3.416666667,0.1138888889,48,2.0,1,7.0,5
2018-05-01 02:30:00,2018-05-01 03:00:00,0.0,0.0,26,2.0,0,7.5,5
2018-05-01 03:00:00,2018-05-01 03:30:00,8.916666667,0.29722222223333333,12,2.0,1,8.0,5
2018-05-01 03:30:00,2018-05-01 04:00:00,21.23333333,0.7077777776666667,6,2.0,4,8.5,5
2018-05-01 04:00:00,2018-05-01 04:30:00,69.61666667,2.3205555556666666,2,2.0,4,9.0,5
2018-05-01 04:30:00,2018-05-01 05:00:00,50.61666667,1.6872222223333333,7,2.0,6,9.5,5
2018-05-01 05:00:00,2018-05-01 05:30:00,16.41666667,0.5472222223333334,8,2.0,4,10.0,5
2018-05-01 05:30:00,2018-05-01 06:00:00,0.0,0.0,4,2.0,0,10.5,5
2018-05-01 06:30:00,2018-05-01 07:00:00,0.0,0.0,2,2.0,0,11.5,5
2018-05-01 07:00:00,2018-05-01 07:30:00,0.0,0.0,3,2.0,0,12.0,5
2018-05-01 07:30:00,2018-05-01 08:00:00,0.0,0.0,4,2.0,0,12.5,5
